歌手：Marshmello / Anne-Marie,所属专辑：FRIENDS,FRIENDS,535024262,24525,[55847, 41659, 30921, 22439, 20225, 18449, 11043, 9348, 6346, 4982, 4067, 3859, 3348, 2540, 817]
歌手：Alyson Stoner / MAX / Kurt Hugo Schneider,所属专辑：Maps,Maps,31152570,22237,[110316, 38353, 22016, 20291, 14612, 11837, 9635, 6738, 5557, 4951, 4518, 1644, 952, 887, 714]
歌手：Jodymoon,所属专辑：Who Are You Now,A New Definition,18849022,2668,[2847, 2448, 1158, 882, 755, 659, 453, 299, 221, 158, 127]
歌手：Helene Fischer,所属专辑：So Wie Ich Bin,Doch ich bereu' dich nicht,22349815,2151,[2816, 846, 688, 627, 534, 291, 266, 73, 28, 12]
歌手：Арман & Аша,所属专辑：Журек сынарым,Журек сынарым,464647031,3023,[2888, 2748, 2051, 1164, 725, 615, 584, 476, 409, 285, 192, 170, 43, 38, 22]
歌手：Luvbug,所属专辑：Best Is Yet To Come,Best Is Yet To Come,402668045,16794,[52175, 32676, 23543, 16462, 8746, 4776, 2850, 2821, 2263, 1772, 1510, 1475, 1301, 1257, 873]
歌手：Chasing Jonah,所属专辑：Prelude,It Wouldn't Be Right,29922545,16950,[52071, 19976, 13782, 9753, 6078, 5590, 3936, 3570, 3116, 2906, 2883, 2494, 1404, 1245, 1096]
歌手：Allie X,所属专辑：CollXtion II,Downtown,469104851,6982,[23419, 10996, 4340, 3365, 2901, 1952, 1569, 1104, 741, 630, 605, 443, 407, 335, 331]
歌手：小胡仙儿,所属专辑：热门华语266,神经病之歌 (二胡),32451809,45895,[172479, 112238, 83013, 82872, 76698, 60252, 55200, 54239, 45956, 34722, 30813, 26317, 20480, 19482, 8260]
歌手：Бамбинтон,所属专辑：Зая,Зая,518094151,52224,[148757, 89517, 70014, 45765, 37817, 29263, 20313, 17901, 14761, 10956, 8814, 5208, 3859, 3854, 2032]
歌手：许巍,所属专辑：曾经的你,旅行,167802,25438,[41030, 25657, 13291, 9085, 7235, 6802, 5718, 4624, 4359, 4259, 2729, 2426, 1795, 1230, 911]
歌手：Mandisa,所属专辑：Overcomer (Deluxe Edition),Overcomer,27683337,6170,[8251, 3092, 2600, 2173, 1473, 934, 904, 778, 690, 231, 195, 191, 149, 88, 69]
歌手：Helene Fischer,所属专辑：Best Of,Lass Mich In Dein Leben,22227759,2571,[1982, 569, 348, 146, 77, 61, 54, 52, 41, 34, 29, 25, 24, 24, 20]
歌手：Vicetone / Tony Igy,所属专辑：Astronomia 2014,Astronomia 2014 (Radio Edit),29922416,13352,[26673, 10859, 9498, 7244, 6897, 6712, 5455, 3713, 2686, 2237, 1686, 1598, 1284, 908, 814]
歌手：邓超,所属专辑：无敌,无敌,399410728,21307,[91963, 46479, 41916, 27102, 26231, 24599, 20310, 18504, 16362, 13929, 11071]
歌手：Barns Courtney,所属专辑：Glitter & Gold,Glitter & Gold,35416186,11895,[20138, 16212, 10826, 8149, 6159, 3293, 3096, 3006, 2506, 1510, 1163, 1016, 753, 504, 381]
歌手：崔姨母,所属专辑：Stay With Me（Cover）,Stay With Me【原唱:灿烈&Punch】,446247232,11500,[36444, 22028, 17965, 12255, 6598, 5757, 5208, 4023, 2755, 2428, 1818, 1786, 1551, 1018, 897]
歌手：Jodymoon,所属专辑：All Is Waiting,The Long Way Round,34578219,3494,[3680, 2488, 1423, 1423, 1323, 554, 504, 318, 222, 153, 116, 115, 109, 99, 83]
歌手：Christina Grimmie,所属专辑：Side A - EP,Without Him,410628463,8690,[24992, 23657, 14590, 10765, 10132, 6565, 5212, 3962, 3387, 1089, 996, 942, 630, 349, 196]
歌手：Планета лето,所属专辑：Я с тобой,Я с тобой,464192863,3614,[5793, 2585, 1895, 1007, 824, 574, 510, 509, 430, 273, 237, 228, 96, 88, 80]
歌手：Donna Lewis,所属专辑：Blue Planet,I Could Be the One,19724606,18595,[46195, 24621, 20450, 12694, 7141, 6313, 4773, 4273, 3636, 3613, 1954, 998, 657, 523, 325]
歌手：Eleven Past One,所属专辑：The World Is Ours,The World Is Ours,29737541,4469,[4675, 4278, 1732, 1483, 664, 606, 565, 413, 407, 212, 199, 176, 122, 18, 12]
歌手：Mika,所属专辑：Relax, Take It Easy,Relax, Take It Easy,21151698,27294,[69530, 23446, 14274, 10654, 9191, 6825, 6050, 3512, 1806, 1267, 835, 694, 680, 461, 378]
歌手：许巍,所属专辑：每一刻都是崭新的,曾经的你,167975,107065,[177177, 158258, 93623, 58328, 38675, 34898, 34563, 34166, 30053, 25410, 22912, 16575, 12768, 11309, 10841]
歌手：群星,所属专辑：你爱不爱我,公元1997,5276902,1979,[3402, 2631, 1872, 1824, 1258, 990, 753, 451, 421, 387, 375, 348, 319, 296, 200]
歌手：Katy Perry,所属专辑：Roar,Roar,27566922,22664,[85337, 47926, 39723, 37521, 21957, 18943, 14327, 12083, 11646, 8507, 6440, 4476, 4446, 3404, 1498]
歌手：Kygo / Billy Raffoul,所属专辑：Kids in Love,I See You,515947579,2525,[1692, 1424, 1272, 694, 401, 352, 175, 87, 87, 60, 58, 43, 42, 30, 25]
歌手：Natio / Justin Bieber / Conor Maynard,所属专辑：Love Yourself (Natio Remix),Love Yourself (Natio Remix),410801521,26386,[124233, 109681, 60238, 46700, 42629, 24665, 21985, 21438, 19205, 17687, 15052, 12262, 10520, 9622, 8821]
歌手：Shimona,所属专辑：Simply Shimona,Rainy Day,3555226,4799,[2001, 1606, 992, 946, 818, 622, 505, 344, 336, 150, 139, 133, 108, 107, 103]
歌手：Manian / Floorfilla,所属专辑：Hands Up Forever,Just another Night [Anthem 4],27951526,8578,[20789, 8415, 8279, 4322, 2547, 1112, 1104, 703, 539, 326, 289, 236, 230, 181, 129]
歌手：Rachel Platten,所属专辑：Fight Song,Fight Song,29803675,16056,[33491, 23545, 9294, 7831, 7481, 5569, 4511, 4021, 3086, 2374, 1782, 1721, 1154, 889, 735]
歌手：Rachel Platten,所属专辑：Fight Song,Lone Ranger,29803676,32609,[61902, 56709, 37825, 23758, 22955, 14087, 10657, 7866, 5639, 2832, 2661, 2045, 1520, 1379, 627]
歌手：Maksim,所属专辑：Другая реальность,Дождь,26518686,1900,[2213, 1161, 1007, 452, 428, 407, 308, 273, 151, 52, 36, 15, 13]
歌手：Ellie Goulding,所属专辑：Vincent,Vincent,538278914,7624,[18618, 8206, 6576, 4085, 3027, 2236, 2058, 2029, 1279, 1021, 968, 709, 668, 667, 556]
歌手：林俊杰,所属专辑：JJ陆,醉赤壁,108478,123416,[384347, 135805, 135263, 107443, 105173, 95396, 68600, 49506, 42640, 42406, 38416, 28504, 25772, 22361, 19822]
歌手：HKT,所属专辑：HKT Vol.5 - Mặt Trái Của Sự Thật - (HKT Vol.5 - 事实的背后),Thêm Một Lần Đau,28996013,9648,[43732, 16666, 15825, 8151, 7562, 6448, 5890, 4482, 4374, 2586, 1578, 1550, 1530, 1353, 1230]
歌手：Dami Im,所属专辑：Smile,Smile,32341765,7893,[18740, 10021, 7234, 7166, 5913, 5254, 4201, 3723, 3094, 3062, 2035, 1755, 1714, 828, 553]
歌手：Sarina Paris,所属专辑：Sarina Paris,Just About Enough,19123407,6590,[11040, 6449, 6115, 4345, 3505, 2858, 1404, 1153, 422, 304, 96, 93, 83, 72, 67]
歌手：阿列克谢.高曼,所属专辑：Луч солнца золотого,Дождь (дуэт с М. Зайцевой),1012284,4275,[7818, 5070, 3533, 2993, 1561, 1419, 1262, 1038, 599, 297, 231, 124, 30, 25, 14]
歌手：Gigi D'Agostino,所属专辑： tu vivi nell´aria,tu vivi nell'aria,27876986,16976,[67982, 14145, 8517, 5252, 4992, 2812, 2184, 1816, 764, 691, 460, 456, 418, 392, 380]
歌手：Charli XCX,所属专辑：The Fault In Our Stars (Music From the Motion Picture),Boom Clap,28566210,45598,[162136, 65777, 44185, 37225, 27498, 17503, 12581, 12445, 9773, 9331, 7423, 5122, 4809, 4248, 4153]
歌手：Atomic Kitten,所属专辑：Ladies Night,Nothing In The World,22513542,5895,[3990, 2943, 734, 695, 558, 499, 387, 263, 261, 109, 38, 36, 29, 28, 23]
歌手：R.I.O. / Nicco,所属专辑：Party Shaker,Party Shaker (Whirlmond Radio Edit),1923489,12379,[42188, 31677, 17345, 14383, 7230, 6928, 5830, 3909, 3194, 2244, 1852, 1705, 1470, 410, 259]
歌手：Angela Ammons,所属专辑：Angela Ammons,Always Getting Over You,2118992,14781,[24901, 12649, 8394, 6561, 5644, 3933, 3278, 3123, 2099, 1973, 1320, 1054, 830, 800, 602]
歌手：JJ Weeks Band / Tedashii,所属专辑：As Long As We Can Breathe,Rooftops,407459600,9322,[35419, 15340, 7404, 6739, 5820, 2515, 2507, 1789, 921, 903, 794, 373, 336, 297, 239]
歌手：Inez,所属专辑：Bed & Breakfast,Stronger,2771984,19160,[24138, 19480, 14050, 9398, 8619, 5779, 5085, 4930, 3451, 2585, 2495, 1855, 1714, 1517, 732]
歌手：刘思涵,所属专辑：拥抱你,走在冷风中,27804029,45121,[58703, 28216, 16910, 14520, 11252, 10066, 8049, 7054, 5746, 4120, 3715, 3131, 1901, 1901, 772]
歌手：Charlie Puth,所属专辑：Ego,Look At Me Now,28188171,112721,[362687, 251664, 183814, 111758, 97596, 89728, 64289, 52710, 49497, 41278, 36708, 27148, 24125, 21651, 17725]
歌手：R3hab / Lia Marie Johnson,所属专辑：The Wave,The Wave,532904690,4320,[14003, 2130, 1661, 1257, 1247, 1192, 870, 655, 400, 370, 253, 180, 150, 12]
歌手：Katie Herzig,所属专辑：Live In Studio: Acoustic Trio,Forevermore,2872362,12230,[48570, 30603, 11830, 11571, 8347, 6349, 4265, 2557, 2515, 1147, 991, 884, 747, 609, 475]
歌手：One Direction,所属专辑：What Makes You Beautiful,What Makes You Beautiful,17753288,72833,[81517, 53112, 52033, 35724, 31518, 24548, 24512, 15191, 7264, 7200, 6546, 4403, 4045, 3589, 2772]
歌手：Kygo / John Newman,所属专辑：Kids in Love,Never Let You Go,515223104,4010,[3050, 2038, 1634, 1120, 950, 634, 625, 597, 489, 487, 416, 399, 277, 92, 76]
歌手：Eliane,所属专辑：Venus & Mars,Black Mascara,27984050,12311,[15108, 6256, 5996, 5756, 5081, 4869, 4251, 2692, 2533, 1951, 1925, 1571, 1084, 1022, 999]
歌手：RedDj,所属专辑：最新热歌慢摇8,By My Side (The Produxer Mix),27901015,10079,[15509, 9174, 5227, 3901, 3175, 3158, 1839, 1607, 1244, 1175, 1128, 1078, 602, 572, 527]
歌手：Lady Antebellum,所属专辑：iTunes Session,Need You Now,4154790,65740,[164916, 62418, 50081, 30381, 24284, 23840, 19616, 17429, 13061, 12609, 8953, 6739, 6337, 5513, 2828]
歌手：Félperc,所属专辑：Sixth,miracles dont happen,1354422,1381,[1554, 646, 642, 463, 431, 328, 303, 279, 189, 182, 142, 126, 114, 45, 22]
歌手：Lenka,所属专辑：Lucky,Lucky,497463179,20639,[88974, 27961, 18788, 16468, 12723, 10574, 8050, 5638, 4939, 4458, 3668, 3144, 2838, 2600, 2310]
歌手：Maria Arredondo,所属专辑：Not Going Under,Burning,3026472,35453,[59927, 36266, 27455, 18510, 15361, 13798, 10050, 8824, 4340, 3719, 3357, 2836, 2697, 2364, 1745]
歌手：Timbaland / OneRepublic,所属专辑：Apologize,Apologize,21803604,8029,[19090, 14244, 10027, 6986, 6613, 4654, 4445, 2794, 2261, 1967, 1271, 1143, 935, 588, 515]
歌手：Emblem3,所属专辑：Nothing To Lose,One Day (Album Version),27506983,10538,[13442, 9438, 9186, 8691, 4073, 3431, 2610, 2229, 1674, 1344, 1010, 244, 216, 210, 146]
歌手：Phoenix And The Turtle,所属专辑：Swallow Up the Moon,Wasted Days,4250281,2812,[3052, 2087, 1313, 1199, 1147, 833, 638, 477, 457, 397, 323, 279, 225, 207, 90]
歌手：Tiffany Alvord,所属专辑：Baby I Love You,Baby I Love You,27090774,4473,[7925, 3610, 3455, 1684, 1530, 1281, 1207, 1106, 431, 420, 411, 362, 331, 218, 55]
歌手：Bellefire,所属专辑：Spin the Wheel,Say Something Anyway,2196926,2133,[2881, 844, 698, 548, 335, 159, 156, 147, 125, 119, 107, 71, 46, 29, 25]
歌手：Gregor Samsa,所属专辑：Over Air,Young And Old _ VPRO,2641749,3108,[3247, 2768, 1555, 1386, 1185, 1146, 897, 777, 721, 599, 527, 455, 332, 303, 238]
歌手：Marshmello / Khalid / Tiësto,所属专辑：Silence (Tiësto's Big Room Remix),Silence (Tiësto's Big Room Remix),512613692,14661,[6573, 2298, 2066, 1576, 1285, 567, 565, 475, 412, 404, 331, 209, 156, 87, 49]
歌手：Luke McMaster,所属专辑：All Roads,Good Morning, Beautiful,26372969,8815,[21085, 8819, 5944, 5803, 4049, 3995, 2772, 2243, 1731, 1456, 715, 631, 331, 318, 188]
歌手：This Century,所属专辑：Biography of Heartbreak,Bleach Blonde,26349697,4996,[17590, 10745, 5719, 5310, 3450, 2127, 1617, 955, 829, 738, 557, 381, 323, 249, 206]
歌手：Tayler Buono,所属专辑：Unseen,Let It Die,30053583,6115,[4778, 1428, 1325, 824, 542, 503, 378, 315, 245, 209, 185, 90]
歌手：Camila Cabello,所属专辑：Real Friends,Real Friends,522511239,20585,[90885, 29573, 26653, 24087, 19433, 18019, 11577, 8305, 7714, 7690, 6537, 6487, 2954, 2290, 2045]
歌手：Defrix,所属专辑：最新热歌慢摇3,Walking In the Sun (Defrix Remix),401723106,45250,[93767, 38144, 34035, 20187, 19370, 17625, 16614, 11175, 10363, 6515, 5576, 4922, 4544, 2423, 1994]
歌手：Laura Pausini,所属专辑：The Best Of Laura Pausini - E Ritorno Da Te,Un'emergenza d'Amore,2924073,1832,[959, 763, 577, 492, 257, 192, 158, 152, 149, 147, 128, 47, 40, 37, 16]
歌手：Bruno Mars,所属专辑：The Brit Awards Album 2011,Just the Way You Are,5093684,35244,[134090, 107238, 66424, 61650, 57643, 36462, 33201, 26548, 18541, 17264, 10702, 9961, 9745, 4741, 3570]
歌手：Bruno Mars,所属专辑：The Grenade Sessions,Catch a Grenade (The Hooligans Remix),27514865,17131,[48674, 25208, 12440, 11129, 8825, 8354, 6891, 5265, 3727, 3515, 2733, 1651, 1395, 936, 641]
歌手：Sammi Sanchez,所属专辑：TALK,TALK,41554649,9694,[25625, 17843, 9829, 7304, 5171, 3232, 627, 570, 534, 238, 195, 145, 37, 35, 21]
歌手：The Score,所属专辑：The Score EP 2,Better Than One,31446780,19491,[83802, 39410, 15890, 14796, 4262, 4219, 2881, 1566, 1404, 1051, 834, 645, 611, 546, 533]
歌手：Timmy Trumpet / Savage,所属专辑：Freaks,Freaks (Radio Edit),29787426,116258,[559584, 397528, 248543, 187236, 127571, 113396, 105444, 90480, 71775, 43165, 40117, 37751, 28862, 24128, 22656]
歌手：Juwita Suwito,所属专辑：Brand New World,Part of a Fool,2866559,2714,[2071, 1578, 1211, 582, 559, 465, 354, 319, 306, 263, 256, 167, 86, 67, 19]
歌手：One-T,所属专辑：Bravo Hits 42,The magic key,26783793,10300,[23923, 8874, 8537, 7200, 5603, 4764, 3108, 2560, 2243, 1033, 789, 722, 588, 272, 204]
歌手：Jhameel,所属专辑：WAVES,White Lie,1610477,31769,[75020, 38100, 30196, 21815, 14211, 9222, 8009, 6744, 6506, 3601, 2714, 1694, 1561, 1171, 1138]
歌手：Gareth Gates,所属专辑：What My Heart Wants To Say,Anyone Of Us (Stupid Mistake),25880423,11365,[13570, 12025, 10797, 8078, 5126, 4315, 3550, 2812, 2811, 1583, 1550, 1344, 932, 801, 624]
歌手：Charlie Puth,所属专辑：Voicenotes,Attention,473817398,53601,[140881, 120039, 98165, 67615, 41413, 36623, 30421, 23177, 22038, 16510, 15901, 15649, 10987, 7512, 5976]
歌手：Charlie Puth,所属专辑：Voicenotes,How Long,509728806,55693,[134306, 64730, 37391, 34002, 21032, 17744, 11835, 9334, 9285, 6857, 6329, 4726, 3814, 3707, 3247]
歌手：Félperc,所属专辑：Independent,Going Nowhere,1354489,3222,[4979, 3690, 1659, 1421, 1025, 1001, 934, 788, 678, 623, 518, 505, 462, 327, 303]
歌手：Sarah Brightman,所属专辑：The Very Best of Sarah Brightman 1990-2000,Scarborough Fair,3405868,31568,[105960, 34894, 26353, 19633, 12226, 11570, 11399, 10835, 10045, 6539, 4902, 4293, 3694, 2535, 1637]
歌手：Blurry Lights,所属专辑：Blurry Lights,Letting Go,29947412,3531,[6835, 4023, 2150, 1949, 1567, 1220, 1185, 935, 881, 769, 755, 610, 519, 477, 410]
歌手：Kate Havnevik,所属专辑：You,Show Me Love (Guy Sigsworth Album Version),2872118,696,[1467, 534, 527, 430, 271, 190, 184, 168, 157, 65, 25, 24]
歌手：Kate Havnevik,所属专辑：Me,Think Again,2872197,46728,[74706, 48793, 44752, 27530, 23906, 17396, 16055, 12804, 9516, 8065, 7309, 5885, 4132, 3797, 1257]
歌手：Miranda Cosgrove,所属专辑：Kissin U,Kissin U,29723011,5536,[9073, 5972, 4646, 3616, 2652, 2094, 1423, 1130, 883, 842, 731, 250, 175, 110, 76]
歌手：王菲,所属专辑：无问西东,无问西东,528478901,27279,[51133, 34654, 29174, 20735, 14239, 12797, 11552, 10012, 9082, 7151, 5495, 5440, 3683, 3560, 2668]
歌手：Remady,所属专辑：Kontor Top Of The Clubs - The Biggest Hits Of The Year Mmxiii,L-Holidays (Radio Edit),28136576,23647,[38435, 17760, 14965, 13163, 10790, 9933, 9003, 8976, 8839, 5077, 3527, 3012, 1390, 1263, 766]
歌手：Tonya Mitchell,所属专辑：I Represent,Turn Around,3560461,1653,[1486, 762, 738, 385, 374, 319, 187, 76, 52, 51, 39, 38, 33, 32, 24]
歌手：Kate Linn / Chris Thrace,所属专辑：Zaynah,Zaynah,30089235,18605,[19278, 9413, 7482, 5769, 5660, 5250, 5020, 3175, 2923, 1860, 1746, 844, 793, 644, 226]
歌手：Kaleidoscope,所属专辑：Every Tomorrow,Every Tomorrow,30482652,3291,[5137, 2943, 2087, 1823, 1501, 1308, 1081, 961, 634, 556, 346, 102, 42, 20]
歌手：Saturnus,所属专辑：Veronika Decides to Die,All Alone,3420720,4255,[5509, 5301, 3053, 2943, 2014, 1941, 1931, 1494, 1448, 1434, 1082, 908, 836, 729, 679]
歌手：Maroon 5 / A Boogie Wit da Hoodie,所属专辑：Wait,Wait,533367211,6408,[10224, 4233, 2862, 1643, 1198, 840, 512, 454, 242, 235, 218, 139, 124, 98, 45]
歌手：Austin Mahone / Rich Homie Quan,所属专辑：Send It,Send It ,426291544,72696,[252174, 198006, 156622, 131615, 95107, 58345, 57070, 42274, 24704, 18427, 12140, 11213, 9870, 8609, 7156]
歌手：Darren Hayes,所属专辑：Spin,Creepin' Up On You,17282443,29994,[35632, 26876, 20660, 15191, 8083, 6244, 5572, 4495, 3042, 2843, 1017, 962, 305, 203, 191]
歌手：Anne Takle,所属专辑：Inside I'm Singing,Nocturne,4278232,13527,[21860, 16717, 15805, 11582, 11362, 7880, 6388, 6068, 5085, 2823, 2006, 1686, 714, 590, 521]
歌手：Deep Side,所属专辑：Git Fresh,Blow Me a Kiss,2526628,9392,[13524, 8897, 6343, 5210, 4254, 2330, 1649, 1205, 866, 646, 481, 326, 247, 223, 180]
歌手：Kari Kimmel,所属专辑：From the Vault,Finally Free,30841014,8223,[26564, 9769, 9412, 5991, 5005, 2985, 1890, 1730, 1490, 1397, 1140, 1022, 582, 349, 287]
歌手：Elliott Yamin,所属专辑：Wait For You,Wait For You,1304257,19635,[48186, 17738, 17280, 16511, 7096, 4227, 3887, 3031, 2835, 2641, 1769, 1163, 849, 834, 770]
歌手：Lenka,所属专辑：Trouble Is A Friend,Trouble Is A Friend,16607987,32238,[75002, 46079, 44524, 37442, 28965, 22471, 20355, 17827, 16262, 9273, 6751, 6006, 3857, 3814, 2390]
歌手：Jason Walker,所属专辑：The Vampire Diaries (Original Television Soundtrack) - (吸血鬼日记 原声集),Down,5039560,31025,[58471, 53013, 30287, 22505, 21061, 18752, 14457, 14013, 11680, 9842, 7463, 6024, 3753, 3321, 2876]
歌手：Uaral,所属专辑：Lamentos A Poema Muerto,Lamentos...,4406157,3068,[1562, 728, 677, 401, 382, 360, 283, 274, 241, 220, 188, 180, 173, 165, 149]
歌手：Ian Tilley / Libera,所属专辑：Free,Adoramus,16682561,1495,[1071, 931, 747, 643, 547, 278, 211, 200, 143, 76, 49, 42, 32, 23, 18]
歌手：Eleni Karaindrou,所属专辑：O Melissokomos,To Vals Tou Gamou (Remastered),2532290,14622,[26737, 20489, 12387, 10634, 8896, 5908, 5629, 4761, 3880, 2876, 2836, 2649, 1193, 923, 781]
歌手：Selena Gomez,所属专辑：For You,My Dilemma 2.0,29747527,17428,[42044, 18331, 8349, 6882, 4359, 4109, 3832, 2850, 2112, 1756, 1097, 987, 923, 774, 657]
歌手：John The Whistler,所属专辑：It's Crazy,Wild Wild Web,1600454,42304,[210207, 85735, 78007, 61798, 36323, 34572, 30286, 26742, 24998, 20540, 11742, 9126, 4141, 2182, 1377]
歌手：Tonya Mitchell,所属专辑：I Represent,Stay,3560431,11740,[11324, 9923, 9038, 6049, 4462, 4291, 3276, 1810, 1607, 1383, 1116, 662, 499, 340, 286]
歌手：Isgaard,所属专辑：Golden Key [#2],Golden Key,2747650,2330,[3171, 1696, 1203, 734, 678, 408, 383, 191, 177, 147, 67, 58, 51, 46, 46]
歌手：Vicetone / Cozi Zuehlsdorff,所属专辑：Nevada (feat. Cozi Zuehlsdorff),Nevada (feat. Cozi Zuehlsdorff),418602088,166123,[644691, 339984, 193240, 191980, 99059, 97626, 82184, 65124, 41527, 29039, 27815, 26147, 22786, 22328, 16680]
歌手：JC陈泳彤,所属专辑：说散就散,说散就散,468513829,320862,[717591, 510961, 378810, 247539, 189974, 156081, 106619, 104578, 99966, 99091, 62557, 59822, 56607, 50364, 33187]
歌手：Pixie Paris,所属专辑：Es rappelt im Karton,Es rappelt im Karton,29750825,100593,[498615, 209155, 104044, 92109, 76195, 46090, 36786, 34862, 24563, 21752, 16955, 16626, 15447, 10122, 9106]
歌手：Daz Sampson,所属专辑：苏荷酒吧,TEENAGE LIFE,25862803,6348,[29848, 10144, 7166, 4761, 2555, 2304, 1974, 1269, 773, 645, 255, 201, 150, 83, 69]
歌手：Missy Elliott / Lil' Kim / Mya / P!nk / Christina Aguilera,所属专辑：15 Songs For You (B-Side+Outtake),Lady Marmalade,2308661,3167,[2281, 1762, 1351, 957, 831, 675, 507, 496, 394, 363, 241, 187, 117, 56, 50]
歌手：Laura Pausini,所属专辑：From the inside,It's Not Good-Bye,21035006,10818,[21116, 7032, 6580, 4480, 3526, 3070, 2609, 2182, 1421, 846, 444, 285, 269, 198, 193]
歌手：Halestorm,所属专辑：Into The Wild Life (Deluxe),I Like It Heavy,31426427,13110,[17318, 13643, 10412, 8001, 7411, 6613, 4092, 3016, 2719, 2671, 2094, 2008, 1413, 1338, 1021]
歌手：Diane Birch,所属专辑：Speak A Little Louder,Staring At You,27863779,60813,[134320, 131607, 55231, 39153, 36420, 31345, 31303, 29125, 23606, 14771, 10907, 7141, 4061, 4037, 2965]
歌手：Giulia,所属专辑：苏荷酒吧,CE FRUMOASA E IUBIREA,25862797,17260,[23723, 18664, 13843, 11503, 4595, 4303, 2877, 1963, 1941, 1829, 914, 273, 197, 177, 176]
歌手：Various Artists,所属专辑：苏荷酒吧,Річка,25862794,51222,[143935, 89709, 78638, 63514, 59410, 33764, 27234, 20398, 14370, 12318, 9523, 9252, 6886, 5623, 2060]
歌手：Robbie Nova,所属专辑：The Introduction,Rodeo,28312036,9910,[28705, 15401, 10672, 9365, 7190, 4640, 3385, 3145, 2432, 1822, 1688, 1556, 1426, 852, 759]
歌手：Tobu,所属专辑：Tobu作品集,Morning Energy,29747649,15401,[37169, 17556, 12076, 10946, 9103, 6390, 5922, 4986, 3253, 2553, 1723, 1473, 1206, 1193, 601]
歌手：Bea Miller,所属专辑：Chapter Two: Red,Like That,481691520,12048,[51691, 39842, 13796, 10420, 8540, 4116, 2647, 1978, 1705, 1416, 1013, 730, 558, 542, 492]
歌手：Julia Sheer,所属专辑：Julia Sheer,The Hardest Thing,2868909,8156,[19795, 18699, 11908, 10858, 6603, 6181, 5390, 4601, 2953, 2720, 2521, 2140, 1233, 1230, 545]
歌手：Gin Wigmore,所属专辑：Gravel & Wine,Black Sheep,18056663,20261,[25334, 17817, 15420, 12070, 11916, 8345, 7143, 4170, 4128, 3789, 2961, 2754, 2412, 2190, 2099]
歌手：The Rescues,所属专辑：Let Loose The Horses,Can't Stand The Rain,19264098,31030,[64340, 28731, 24190, 18543, 13937, 12711, 9352, 8598, 8276, 7943, 6179, 5369, 3210, 3107, 2002]
歌手：Ordo Rosarius Equilibrio,所属专辑：Satyriasis,Ore Three Is An Orgy, Four Is Forever,3206463,2683,[4528, 2235, 1759, 1428, 1344, 1003, 848, 803, 586, 544, 395, 372, 267, 153, 116]
歌手：E Nomine,所属专辑：Die Prophezeiung,Das Rad des Schicksals,17637571,1253,[711, 573, 546, 326, 269, 146, 130, 126, 106]
歌手：Camila Cabello / Young Thug,所属专辑：Havana,Havana,494865824,55359,[139374, 135091, 77478, 66344, 66168, 48405, 40735, 33194, 30542, 28948, 24800, 19887, 18013, 15418, 12325]
歌手：Jaci Velasquez,所属专辑：Diamond (Deluxe Edition),Imagine Me Without You,2781188,10476,[20663, 10536, 6643, 5949, 3332, 2638, 1928, 1703, 1493, 1206, 1075, 872, 759, 678, 250]
歌手：BEAUZ / Michi,所属专辑：Never Over,Never Over,509135896,9380,[12960, 12351, 8927, 8866, 4376, 2972, 2439, 2170, 1393, 1099, 1085, 796, 609, 375, 316]
歌手：Matthew Mayfield / Chelsea Lankes,所属专辑：Wild Eyes,Why We Try,37653106,22114,[104876, 29444, 15884, 15652, 12640, 10187, 8678, 6720, 5227, 4529, 4230, 3016, 2449, 1801, 1095]
歌手：Lady Gaga,所属专辑：Perfect Illusion,Perfect Illusion,429482207,50583,[18197, 13490, 12348, 7765, 4487, 4129, 3759, 3648, 3612, 3382, 3341, 2489, 2352, 2075, 1588]
歌手：Lady Gaga,所属专辑：Born This Way (Special Edition),Yoü and I,21038504,4169,[6511, 3667, 2345, 2183, 1693, 1612, 1547, 1213, 830, 810, 672, 641, 569, 446, 224]
歌手：Lady Gaga,所属专辑：Poker Face,Poker Face,21038748,41492,[117762, 94964, 48905, 35248, 24755, 22845, 13197, 11245, 5972, 5483, 4417, 3438, 2810, 2119, 1963]
歌手：Lady Gaga,所属专辑：Bad Romance,Bad Romance,21038694,24150,[71466, 50043, 44296, 32885, 26799, 15791, 15412, 8293, 8045, 7319, 6980, 5978, 5454, 3846, 3833]
歌手：Lady Gaga / Beyoncé,所属专辑：Telephone,Telephone,2923152,11078,[35515, 21918, 18049, 12680, 11397, 10553, 8075, 7976, 5554, 5099, 4821, 3812, 2993, 2918, 1904]
歌手：Lady Gaga / RedOne / Colby O'Donis,所属专辑：Just Dance,Just Dance,21038756,11067,[22370, 17785, 11899, 7236, 6481, 4209, 3621, 2723, 2541, 2373, 1475, 1202, 1002, 907, 561]
歌手：Lady Gaga,所属专辑：The Cure,The Cure,472045959,98375,[85179, 55238, 52748, 28953, 26655, 14056, 13906, 11712, 9276, 7555, 6799, 5145, 4398, 3859, 2656]
歌手：Halie Loren,所属专辑：Heart First,Sway (Quien Sera),18214754,1947,[1189, 677, 571, 519, 260, 146, 127, 73, 38, 37, 20, 14, 10, 10]
歌手：Vitamin String Quartet,所属专辑：Vitamin String Quartet Performs Coldplay's Viva La Vida,Viva La Vida,20733975,8516,[8970, 6738, 5393, 5188, 3136, 2785, 2404, 2242, 1532, 1471, 1398, 1278, 1174, 657, 598]
